transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000000233.10		887	150	v4a_genome_exflank_PE_150	738	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000000442.11		2080	150	v4a_genome_exflank_PE_150	1931	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001008.6		3374	150	v4a_genome_exflank_PE_150	3225	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001146.7		4411	150	v4a_genome_exflank_PE_150	4262	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002125.9		1843	150	v4a_genome_exflank_PE_150	1694	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002165.11		2191	150	v4a_genome_exflank_PE_150	2042	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002501.11		2009	150	v4a_genome_exflank_PE_150	1860	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002596.6		7211	150	v4a_genome_exflank_PE_150	7062	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002829.8		2832	150	v4a_genome_exflank_PE_150	2683	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000003100.13		2814	150	v4a_genome_exflank_PE_150	2665	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004103.8		839	150	v4a_genome_exflank_PE_150	690	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004982.6		1462	150	v4a_genome_exflank_PE_150	1313	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005178.6		3211	150	v4a_genome_exflank_PE_150	3062	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005180.9		477	150	v4a_genome_exflank_PE_150	328	1.0	250	0	0.0	-1.0	328	0	0.0	-1.0	328	0	0.0	-1.0	328	0	0.0	-1.0
ENST00000005226.12		2098	150	v4a_genome_exflank_PE_150	1949	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005257.7		2691	150	v4a_genome_exflank_PE_150	2542	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005260.9		3119	150	v4a_genome_exflank_PE_150	2970	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005284.4		1870	150	v4a_genome_exflank_PE_150	1721	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005340.10		2403	150	v4a_genome_exflank_PE_150	2254	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005386.8		3655	150	v4a_genome_exflank_PE_150	3506	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005756.5		2212	150	v4a_genome_exflank_PE_150	2063	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000006015.4		2720	150	v4a_genome_exflank_PE_150	2571	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000006053.7		3287	150	v4a_genome_exflank_PE_150	3138	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000006658.11		1951	150	v4a_genome_exflank_PE_150	1802	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000006750.8		1108	150	v4a_genome_exflank_PE_150	959	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000006777.11		1674	150	v4a_genome_exflank_PE_150	1525	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000007264.7		1903	150	v4a_genome_exflank_PE_150	1754	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000007390.3		1065	150	v4a_genome_exflank_PE_150	916	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000007414.8		2686	150	v4a_genome_exflank_PE_150	2537	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000007510.9		3472	150	v4a_genome_exflank_PE_150	3323	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000007516.8		569	150	v4a_genome_exflank_PE_150	420	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	420	0	0.0	-1.0	420	0	0.0	-1.0
ENST00000008391.4		1815	150	v4a_genome_exflank_PE_150	1666	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000008527.10		2499	150	v4a_genome_exflank_PE_150	2350	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000008938.5		710	150	v4a_genome_exflank_PE_150	561	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	561	0	0.0	-1.0
ENST00000009041.12		1411	150	v4a_genome_exflank_PE_150	1262	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000009180.10		982	150	v4a_genome_exflank_PE_150	833	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000009530.13		1361	150	v4a_genome_exflank_PE_150	1212	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000009589.8		472	150	v4a_genome_exflank_PE_150	323	1.0	250	0	0.0	-1.0	323	0	0.0	-1.0	323	0	0.0	-1.0	323	0	0.0	-1.0
ENST00000011292.8		1043	150	v4a_genome_exflank_PE_150	894	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000011619.6		2873	150	v4a_genome_exflank_PE_150	2724	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000011653.9		2708	150	v4a_genome_exflank_PE_150	2559	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000011691.6		2699	150	v4a_genome_exflank_PE_150	2550	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000011898.10		4030	150	v4a_genome_exflank_PE_150	3881	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000012049.10		1931	150	v4a_genome_exflank_PE_150	1782	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000012443.9		1659	150	v4a_genome_exflank_PE_150	1510	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000014914.6		6535	150	v4a_genome_exflank_PE_150	6386	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000014930.9		1112	150	v4a_genome_exflank_PE_150	963	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000016171.6		4738	150	v4a_genome_exflank_PE_150	4589	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000016913.8		973	150	v4a_genome_exflank_PE_150	824	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000017003.7		3117	150	v4a_genome_exflank_PE_150	2968	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000019103.8		1373	150	v4a_genome_exflank_PE_150	1224	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000020673.6		3145	150	v4a_genome_exflank_PE_150	2996	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000020926.8		5020	150	v4a_genome_exflank_PE_150	4871	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000020945.4		2182	150	v4a_genome_exflank_PE_150	2033	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000022615.9		1086	150	v4a_genome_exflank_PE_150	937	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000023064.9		1282	150	v4a_genome_exflank_PE_150	1133	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000025008.10		5610	150	v4a_genome_exflank_PE_150	5461	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000025301.4		9430	150	v4a_genome_exflank_PE_150	9281	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000027335.8		2937	150	v4a_genome_exflank_PE_150	2788	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000029410.10		1553	150	v4a_genome_exflank_PE_150	1404	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000035307.7		3942	150	v4a_genome_exflank_PE_150	3793	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000037243.7		927	150	v4a_genome_exflank_PE_150	778	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000037502.11		2102	150	v4a_genome_exflank_PE_150	1953	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000038176.8		2223	150	v4a_genome_exflank_PE_150	2074	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000039007.5		1181	150	v4a_genome_exflank_PE_150	1032	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000039989.9		3461	150	v4a_genome_exflank_PE_150	3312	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000040584.6		2468	150	v4a_genome_exflank_PE_150	2319	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000040663.8		3033	150	v4a_genome_exflank_PE_150	2884	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000040738.10		9464	150	v4a_genome_exflank_PE_150	9315	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000040877.2		3885	150	v4a_genome_exflank_PE_150	3736	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000042381.9		3193	150	v4a_genome_exflank_PE_150	3044	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000043402.8		1995	150	v4a_genome_exflank_PE_150	1846	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000044462.12		4115	150	v4a_genome_exflank_PE_150	3966	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000046087.7		952	150	v4a_genome_exflank_PE_150	803	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000046640.9		3700	150	v4a_genome_exflank_PE_150	3551	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000046794.10		3488	150	v4a_genome_exflank_PE_150	3339	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
