transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000000233.10		1137	100	v1b_genome_exflank_SE_100	1038	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001008.6		3824	100	v1b_genome_exflank_SE_100	3725	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001146.7		4661	100	v1b_genome_exflank_SE_100	4562	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002125.9		2293	100	v1b_genome_exflank_SE_100	2194	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002165.11		2491	100	v1b_genome_exflank_SE_100	2392	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002501.11		2159	100	v1b_genome_exflank_SE_100	2060	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002596.6		7261	100	v1b_genome_exflank_SE_100	7162	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002829.8		3725	100	v1b_genome_exflank_SE_100	3626	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004103.8		1139	100	v1b_genome_exflank_SE_100	1040	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004982.6		1562	100	v1b_genome_exflank_SE_100	1463	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005178.6		3711	100	v1b_genome_exflank_SE_100	3612	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005180.9		577	100	v1b_genome_exflank_SE_100	478	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	478	0	0.0	-1.0	478	0	0.0	-1.0
ENST00000005226.12		3367	100	v1b_genome_exflank_SE_100	3268	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005257.7		2891	100	v1b_genome_exflank_SE_100	2792	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005260.9		3758	100	v1b_genome_exflank_SE_100	3659	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005284.4		2020	100	v1b_genome_exflank_SE_100	1921	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
