transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000495936.7		10747	75	v5c_MANE_RNA_SE_75	10673	0.951841	250	0	0.0	-0.951841	400	0	0.0	-0.951841	500	0	0.0	-0.951841	600	86	0.143333	-0.808508
ENST00000262304.9		14140	75	v5c_MANE_RNA_SE_75	14066	0.948955	250	0	0.0	-0.948955	400	0	0.0	-0.948955	500	0	0.0	-0.948955	600	0	0.0	-0.948955
ENST00000409508.8		14343	75	v5c_MANE_RNA_SE_75	14269	0.946738	250	0	0.0	-0.946738	400	0	0.0	-0.946738	500	0	0.0	-0.946738	600	0	0.0	-0.946738
ENST00000549884.6		8938	75	v5c_MANE_RNA_SE_75	8864	0.940884	250	0	0.0	-0.940884	400	0	0.0	-0.940884	500	0	0.0	-0.940884	600	76	0.126667	-0.814217
ENST00000262031.10		8488	75	v5c_MANE_RNA_SE_75	8414	0.937723	250	0	0.0	-0.937723	400	0	0.0	-0.937723	500	0	0.0	-0.937723	600	76	0.126667	-0.811056
ENST00000349129.7		7957	75	v5c_MANE_RNA_SE_75	7883	0.931752	250	0	0.0	-0.931752	400	0	0.0	-0.931752	500	0	0.0	-0.931752	600	62	0.103333	-0.828419
ENST00000238616.10		8278	75	v5c_MANE_RNA_SE_75	8204	0.928571	250	0	0.0	-0.928571	400	0	0.0	-0.928571	500	0	0.0	-0.928571	600	38	0.063333	-0.865238
ENST00000359520.12		8704	75	v5c_MANE_RNA_SE_75	8630	0.926188	250	0	0.0	-0.926188	400	0	0.0	-0.926188	500	0	0.0	-0.926188	600	0	0.0	-0.926188
ENST00000643759.2		8018	75	v5c_MANE_RNA_SE_75	7944	0.922583	250	0	0.0	-0.922583	400	0	0.0	-0.922583	500	0	0.0	-0.922583	600	0	0.0	-0.922583
ENST00000425241.6		8419	75	v5c_MANE_RNA_SE_75	8345	0.917555	250	0	0.0	-0.917555	400	0	0.0	-0.917555	500	0	0.0	-0.917555	600	0	0.0	-0.917555
ENST00000374695.8		14341	75	v5c_MANE_RNA_SE_75	14267	0.913787	250	0	0.0	-0.913787	400	0	0.0	-0.913787	500	0	0.0	-0.913787	600	0	0.0	-0.913787
ENST00000233838.9		7556	75	v5c_MANE_RNA_SE_75	7482	0.934777	250	0	0.0	-0.934777	400	0	0.0	-0.934777	500	12	0.024	-0.910777	600	112	0.186667	-0.74811
