transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000000233.10		887	150	v4b_genome_exflank_SE_150	738	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000000442.11		2080	150	v4b_genome_exflank_SE_150	1931	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001008.6		3374	150	v4b_genome_exflank_SE_150	3225	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000001146.7		4411	150	v4b_genome_exflank_SE_150	4262	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002125.9		1843	150	v4b_genome_exflank_SE_150	1694	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002165.11		2191	150	v4b_genome_exflank_SE_150	2042	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002501.11		2009	150	v4b_genome_exflank_SE_150	1860	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002596.6		7211	150	v4b_genome_exflank_SE_150	7062	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000002829.8		2832	150	v4b_genome_exflank_SE_150	2683	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000003100.13		2814	150	v4b_genome_exflank_SE_150	2665	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004103.8		839	150	v4b_genome_exflank_SE_150	690	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000004982.6		1462	150	v4b_genome_exflank_SE_150	1313	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005178.6		3211	150	v4b_genome_exflank_SE_150	3062	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005180.9		477	150	v4b_genome_exflank_SE_150	328	1.0	250	0	0.0	-1.0	328	0	0.0	-1.0	328	0	0.0	-1.0	328	0	0.0	-1.0
ENST00000005226.12		2098	150	v4b_genome_exflank_SE_150	1949	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
ENST00000005257.7		2691	150	v4b_genome_exflank_SE_150	2542	1.0	250	0	0.0	-1.0	400	0	0.0	-1.0	500	0	0.0	-1.0	600	0	0.0	-1.0
