transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000641819.1		7300	150	v4d_genome_RNA_PE_150	7151	0.761292	250	0	0.0	-0.761292	400	0	0.0	-0.761292	500	0	0.0	-0.761292	600	0	0.0	-0.761292
ENST00000382409.4		2190	150	v4d_genome_RNA_PE_150	2041	0.725625	250	0	0.0	-0.725625	400	0	0.0	-0.725625	500	0	0.0	-0.725625	600	40	0.066667	-0.658958
ENST00000244221.9		6300	150	v4d_genome_RNA_PE_150	6151	0.88571	250	86	0.344	-0.54171	400	86	0.215	-0.67071	500	86	0.172	-0.71371	600	86	0.143333	-0.742377
ENST00000409379.8		4531	150	v4d_genome_RNA_PE_150	4382	0.707211	250	0	0.0	-0.707211	400	0	0.0	-0.707211	500	0	0.0	-0.707211	600	0	0.0	-0.707211
ENST00000326317.11		2705	150	v4d_genome_RNA_PE_150	2556	0.705008	250	0	0.0	-0.705008	400	0	0.0	-0.705008	500	0	0.0	-0.705008	600	0	0.0	-0.705008
ENST00000392977.8		4033	150	v4d_genome_RNA_PE_150	3884	0.702884	250	0	0.0	-0.702884	400	0	0.0	-0.702884	500	0	0.0	-0.702884	600	0	0.0	-0.702884
ENST00000381815.9		3318	150	v4d_genome_RNA_PE_150	3169	0.69107	250	0	0.0	-0.69107	400	0	0.0	-0.69107	500	0	0.0	-0.69107	600	0	0.0	-0.69107
ENST00000362031.10		3282	150	v4d_genome_RNA_PE_150	3133	0.661985	250	0	0.0	-0.661985	400	0	0.0	-0.661985	500	0	0.0	-0.661985	600	0	0.0	-0.661985
ENST00000291560.7		1900	150	v4d_genome_RNA_PE_150	1751	0.635637	250	0	0.0	-0.635637	400	0	0.0	-0.635637	500	0	0.0	-0.635637	600	0	0.0	-0.635637
ENST00000296589.9		1728	150	v4d_genome_RNA_PE_150	1579	0.623813	250	0	0.0	-0.623813	400	0	0.0	-0.623813	500	0	0.0	-0.623813	600	6	0.01	-0.613813
ENST00000265849.12		5093	150	v4d_genome_RNA_PE_150	4944	0.621966	250	0	0.0	-0.621966	400	0	0.0	-0.621966	500	0	0.0	-0.621966	600	38	0.063333	-0.558633
ENST00000261965.8		3879	150	v4d_genome_RNA_PE_150	3730	0.601877	250	0	0.0	-0.601877	400	0	0.0	-0.601877	500	0	0.0	-0.601877	600	0	0.0	-0.601877
ENST00000487273.7		4112	150	v4d_genome_RNA_PE_150	3963	0.600303	250	0	0.0	-0.600303	400	0	0.0	-0.600303	500	0	0.0	-0.600303	600	0	0.0	-0.600303
ENST00000368376.8		1636	150	v4d_genome_RNA_PE_150	1487	0.586416	250	0	0.0	-0.586416	400	0	0.0	-0.586416	500	0	0.0	-0.586416	600	30	0.05	-0.536416
ENST00000000412.8		2450	150	v4d_genome_RNA_PE_150	2301	0.681008	250	49	0.196	-0.485008	400	49	0.1225	-0.558508	500	49	0.098	-0.583008	600	49	0.081667	-0.599341
ENST00000307731.2		3859	150	v4d_genome_RNA_PE_150	3710	0.815364	250	61	0.244	-0.571364	400	61	0.1525	-0.662864	500	118	0.236	-0.579364	600	218	0.363333	-0.452031
ENST00000276241.11		1441	150	v4d_genome_RNA_PE_150	1292	0.574303	250	0	0.0	-0.574303	400	0	0.0	-0.574303	500	0	0.0	-0.574303	600	62	0.103333	-0.47097
ENST00000303212.3		1528	150	v4d_genome_RNA_PE_150	1379	0.683829	250	0	0.0	-0.683829	400	0	0.0	-0.683829	500	64	0.128	-0.555829	600	164	0.273333	-0.410496
ENST00000316843.9		4212	150	v4d_genome_RNA_PE_150	4063	0.552547	250	0	0.0	-0.552547	400	0	0.0	-0.552547	500	0	0.0	-0.552547	600	0	0.0	-0.552547
ENST00000341426.9		3235	150	v4d_genome_RNA_PE_150	3086	0.833441	250	0	0.0	-0.833441	400	44	0.11	-0.723441	500	144	0.288	-0.545441	600	243	0.405	-0.428441
