transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000579512.3	347	0	245	102	0.0
ENST00000578186.3	347	0	245	102	0.0
ENST00000581164.2	711	0	609	102	0.0
ENST00000581138.4	711	0	609	102	0.0
ENST00000675181.1	50	0	50	0	0.0
ENST00000676334.1	14	0	0	14	0.0
ENST00000646142.1	19	0	0	19	0.0
ENST00000383925.1	115	0	13	102	0.0
ENST00000384278.1	115	0	13	102	0.0
ENST00000384782.1	115	0	13	102	0.0
ENST00000384659.1	115	0	13	102	0.0
ENST00000363299.2	53	0	0	53	0.0
ENST00000362477.2	72	0	0	72	0.0
ENST00000387069.2	86	0	0	86	0.0
ENST00000622339.5	1246	0	382	864	0.0
ENST00000330330.10	1246	0	382	864	0.0
ENST00000651669.1	164	0	0	164	0.0
ENST00000370083.9	1246	0	382	864	0.0
ENST00000369099.8	215	0	0	215	0.0
ENST00000376865.1	74	0	0	74	0.0
ENST00000580972.2	81	0	0	81	0.0
ENST00000397345.8	17280	0	5767	11513	0.0
ENST00000427231.7	17280	0	5767	11513	0.0
ENST00000677770.1	29	0	0	29	0.0
ENST00000394077.8	268	0	0	268	0.0
ENST00000461393.7	2882	0	2613	269	0.0
ENST00000636216.1	57	0	0	57	0.0
ENST00000304312.5	107	0	0	107	0.0
ENST00000273968.5	1213	0	1031	182	0.0
ENST00000295955.14	351	0	0	351	0.0
ENST00000527353.2	1213	0	1031	182	0.0
ENST00000638483.1	548	0	446	102	0.0
ENST00000640846.1	548	0	446	102	0.0
ENST00000638842.1	548	0	446	102	0.0
ENST00000323146.8	2537	0	2394	143	0.0
ENST00000715679.1	2537	0	2394	143	0.0
ENST00000360568.8	3812	0	3018	794	0.0
ENST00000379104.7	3818	0	3018	800	0.0
ENST00000450852.8	3365	0	2882	483	0.0
ENST00000230050.4	213	0	0	213	0.0
ENST00000439602.7	256	0	0	256	0.0
ENST00000575125.6	2508	0	1981	527	0.0
ENST00000340073.9	2508	0	1981	527	0.0
ENST00000612377.3	2508	0	1981	527	0.0
ENST00000651045.3	2508	0	1981	527	0.0
ENST00000674552.1	2	0	0	2	0.0
ENST00000333385.11	2508	0	1981	527	0.0
ENST00000578372.2	2122	0	1935	187	0.0
ENST00000313324.9	2122	0	1935	187	0.0
ENST00000316169.2	183	0	69	114	0.0
ENST00000335479.2	218	0	106	112	0.0
ENST00000335186.3	238	0	106	132	0.0
ENST00000314265.3	218	0	69	149	0.0
ENST00000318157.3	239	0	103	136	0.0
ENST00000437818.1	142	0	39	103	0.0
ENST00000400079.1	142	0	39	103	0.0
ENST00000356346.7	13115	0	11016	2099	0.0
ENST00000382689.8	347	0	141	206	0.0
ENST00000382692.3	351	0	141	210	0.0
ENST00000302247.3	239	0	103	136	0.0
ENST00000674075.1	50	0	0	50	0.0
ENST00000408749.1	77	0	0	77	0.0
ENST00000371776.6	384	0	0	384	0.0
ENST00000379721.4	211	0	0	211	0.0
ENST00000361436.10	291	0	0	291	0.0
ENST00000372923.8	2213	0	922	1291	0.0
ENST00000486160.4	2213	0	922	1291	0.0
ENST00000374511.8	202	0	0	202	0.0
ENST00000372034.8	380	0	0	380	0.0
ENST00000452267.2	205	0	48	157	0.0
ENST00000617224.3	205	0	48	157	0.0
ENST00000302539.9	3047	0	629	2418	0.0
ENST00000389817.8	3047	0	629	2418	0.0
ENST00000524958.6	450	0	200	250	0.0
ENST00000294053.9	9224	0	8351	873	0.0
ENST00000538039.6	9183	0	8351	832	0.0
ENST00000375735.7	9322	0	2946	6376	0.0
ENST00000650373.2	9322	0	2946	6376	0.0
ENST00000321153.9	217	0	0	217	0.0
ENST00000642841.1	14	0	0	14	0.0
ENST00000365668.2	96	0	0	96	0.0
ENST00000363925.2	96	0	0	96	0.0
ENST00000458811.1	14	0	0	14	0.0
ENST00000713558.1	86	0	0	86	0.0
ENST00000266735.10	256	0	0	256	0.0
