transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000445964.6	3579	0	3579	0	0.0
ENST00000356120.9	1149	0	1149	0	0.0
ENST00000270747.8	2538	0	2538	0	0.0
ENST00000375599.8	1329	0	1329	0	0.0
ENST00000358154.8	2908	0	2908	0	0.0
ENST00000299575.5	4685	0	4685	0	0.0
ENST00000487179.2	2566	0	2566	0	0.0
ENST00000350513.3	884	0	884	0	0.0
ENST00000333385.11	2508	0	2508	0	0.0
ENST00000418316.2	893	0	893	0	0.0
ENST00000222574.9	2295	0	2295	0	0.0
ENST00000315467.9	1315	0	1315	0	0.0
ENST00000382280.8	516	0	516	0	0.0
ENST00000333751.8	2734	0	2734	0	0.0
ENST00000225550.4	1400	0	1400	0	0.0
ENST00000251646.8	1273	0	1273	0	0.0
ENST00000334202.5	750	0	750	0	0.0
ENST00000636696.4	3548	0	3548	0	0.0
ENST00000391352.2	1561	0	1561	0	0.0
ENST00000377747.5	796	0	796	0	0.0
ENST00000333822.5	1113	0	1113	0	0.0
ENST00000391419.3	727	0	727	0	0.0
ENST00000569714.6	612	0	612	0	0.0
ENST00000536163.6	6868	0	6868	0	0.0
ENST00000265310.6	2155	0	2155	0	0.0
ENST00000327442.7	1259	0	1259	0	0.0
ENST00000304402.6	2823	0	2823	0	0.0
ENST00000361871.8	1081	0	1081	0	0.0
ENST00000566435.4	653	0	653	0	0.0
ENST00000572914.2	852	0	852	0	0.0
ENST00000424340.7	6133	0	5594	539	0.0
ENST00000343262.9	631	0	631	0	0.0
ENST00000570646.6	1379	0	1379	0	0.0
ENST00000247271.5	1677	0	1677	0	0.0
ENST00000248121.7	1830	0	1830	0	0.0
ENST00000268379.9	1228	0	1228	0	0.0
ENST00000219481.10	1110	0	1110	0	0.0
ENST00000287706.8	720	0	720	0	0.0
ENST00000303037.13	527	0	527	0	0.0
ENST00000381497.7	1093	0	1093	0	0.0
ENST00000261658.7	2511	0	2511	0	0.0
ENST00000262375.11	2112	0	2112	0	0.0
ENST00000299853.10	2665	0	2665	0	0.0
ENST00000219400.8	9876	0	9876	0	0.0
ENST00000366691.4	3818	0	3818	0	0.0
ENST00000391355.2	434	0	434	0	0.0
ENST00000391353.1	977	0	977	0	0.0
ENST00000595228.4	288	0	288	0	0.0
ENST00000412468.4	1485	0	1485	0	0.0
ENST00000621654.2	3206	0	3206	0	0.0
ENST00000619989.1	637	0	637	0	0.0
ENST00000613922.2	633	0	633	0	0.0
ENST00000394008.1	932	0	932	0	0.0
ENST00000618664.2	139	0	139	0	0.0
ENST00000620215.3	1400	0	1400	0	0.0
ENST00000391354.2	461	0	461	0	0.0
ENST00000604834.6	1235	0	1235	0	0.0
ENST00000209718.8	1785	0	1785	0	0.0
ENST00000330793.2	1328	0	1328	0	0.0
ENST00000327158.5	2986	0	2986	0	0.0
ENST00000375825.8	378	0	378	0	0.0
ENST00000470691.2	2559	0	2559	0	0.0
ENST00000415669.4	1010	0	1010	0	0.0
ENST00000379568.4	1033	0	1033	0	0.0
ENST00000337523.10	1126	0	1126	0	0.0
ENST00000439602.7	256	0	256	0	0.0
ENST00000391587.3	665	0	665	0	0.0
ENST00000390661.5	1051	0	1051	0	0.0
ENST00000343246.6	853	0	853	0	0.0
ENST00000394014.2	1043	0	1043	0	0.0
ENST00000391413.4	1144	0	1144	0	0.0
ENST00000394015.3	715	0	715	0	0.0
ENST00000391418.3	826	0	826	0	0.0
ENST00000306271.5	861	0	861	0	0.0
ENST00000344363.7	942	0	942	0	0.0
ENST00000361883.6	1134	0	1134	0	0.0
ENST00000391588.3	559	0	559	0	0.0
ENST00000355265.7	1563	0	1563	0	0.0
ENST00000391586.3	686	0	686	0	0.0
ENST00000375352.1	1107	0	1107	0	0.0
ENST00000394001.3	1292	0	1292	0	0.0
ENST00000440582.1	659	0	659	0	0.0
ENST00000398477.1	684	0	684	0	0.0
ENST00000391417.6	946	0	946	0	0.0
ENST00000391415.2	1051	0	1051	0	0.0
ENST00000345847.5	1063	0	1063	0	0.0
ENST00000610350.4	1400	0	1400	0	0.0
ENST00000437818.1	142	0	142	0	0.0
ENST00000265720.8	1874	0	1874	0	0.0
ENST00000313766.6	2686	0	2686	0	0.0
ENST00000382208.3	201	0	201	0	0.0
ENST00000382435.5	1300	0	1300	0	0.0
ENST00000504548.4	5345	0	5345	0	0.0
ENST00000542437.1	1222	0	1222	0	0.0
ENST00000641412.1	4682	0	4682	0	0.0
ENST00000397119.8	3503	0	3503	0	0.0
ENST00000404031.6	461	0	461	0	0.0
ENST00000632897.2	1601	0	1601	0	0.0
ENST00000647841.1	260	0	260	0	0.0
ENST00000648174.1	1199	0	829	370	0.0
ENST00000647769.1	1199	0	978	221	0.0
ENST00000268053.11	1396	0	1396	0	0.0
ENST00000427482.7	1252	0	1252	0	0.0
ENST00000546148.6	3609	0	3609	0	0.0
ENST00000651154.1	14477	0	14477	0	0.0
ENST00000623491.2	1371	0	1371	0	0.0
ENST00000525596.6	1111	0	1111	0	0.0
ENST00000561509.3	1364	0	1364	0	0.0
ENST00000005259.9	2519	0	2519	0	0.0
ENST00000400079.1	142	0	142	0	0.0
ENST00000334773.7	1143	0	1143	0	0.0
ENST00000335021.2	291	0	291	0	0.0
ENST00000528972.1	1391	0	1391	0	0.0
ENST00000533250.2	1392	0	1392	0	0.0
ENST00000355602.3	226	0	226	0	0.0
ENST00000335479.2	218	0	218	0	0.0
ENST00000316169.2	183	0	183	0	0.0
ENST00000318124.3	420	0	420	0	0.0
ENST00000272424.11	424	0	424	0	0.0
ENST00000514465.1	1199	0	854	345	0.0
ENST00000310842.9	1185	0	1185	0	0.0
ENST00000434634.7	4939	0	4939	0	0.0
ENST00000286744.10	5832	0	5832	0	0.0
ENST00000328848.6	409	0	409	0	0.0
ENST00000261918.9	2697	0	2697	0	0.0
ENST00000300175.9	904	0	904	0	0.0
ENST00000395105.9	1802	0	1802	0	0.0
ENST00000249842.8	2233	0	2233	0	0.0
ENST00000395081.7	870	0	870	0	0.0
ENST00000615383.5	2617	0	2617	0	0.0
ENST00000360476.8	508	0	508	0	0.0
ENST00000438167.8	440	0	440	0	0.0
ENST00000641841.1	1964	0	1964	0	0.0
ENST00000568546.6	5706	0	5706	0	0.0
ENST00000248114.7	2218	0	2218	0	0.0
ENST00000268661.8	1655	0	1655	0	0.0
ENST00000268668.11	479	0	479	0	0.0
ENST00000304735.4	2718	0	2718	0	0.0
ENST00000367415.8	1253	0	1253	0	0.0
ENST00000625019.3	1967	0	1967	0	0.0
ENST00000302628.9	924	0	924	0	0.0
ENST00000283429.11	798	0	798	0	0.0
ENST00000627399.4	747	0	747	0	0.0
ENST00000437198.7	1922	0	1922	0	0.0
ENST00000651894.2	228	0	228	0	0.0
ENST00000330978.4	252	0	252	0	0.0
ENST00000424767.7	1569	0	1569	0	0.0
ENST00000424898.3	1070	0	1070	0	0.0
ENST00000251166.9	2100	0	2100	0	0.0
ENST00000289968.11	2524	0	2524	0	0.0
ENST00000529166.6	1032	0	1032	0	0.0
ENST00000361017.9	527	0	527	0	0.0
ENST00000275815.4	2428	0	2428	0	0.0
ENST00000328085.10	705	0	705	0	0.0
ENST00000397541.6	2476	0	2476	0	0.0
ENST00000680298.1	2769	0	2769	0	0.0
ENST00000409607.5	690	0	690	0	0.0
ENST00000623042.2	1369	0	1369	0	0.0
ENST00000398682.5	1367	0	1367	0	0.0
ENST00000454677.3	1138	0	1138	0	0.0
ENST00000305850.10	3392	0	3392	0	0.0
ENST00000396354.6	2762	0	2762	0	0.0
ENST00000542527.7	4322	0	4322	0	0.0
ENST00000341305.7	1369	0	1369	0	0.0
ENST00000412168.7	1342	0	1342	0	0.0
ENST00000318059.8	288	0	288	0	0.0
ENST00000299578.10	1403	0	1403	0	0.0
ENST00000574091.6	1368	0	1368	0	0.0
ENST00000375535.4	645	0	645	0	0.0
ENST00000368358.4	3446	0	3446	0	0.0
ENST00000311620.7	4225	0	4225	0	0.0
ENST00000322764.10	1738	0	1738	0	0.0
ENST00000477922.4	5565	0	5565	0	0.0
ENST00000465647.6	4895	0	4895	0	0.0
ENST00000613478.2	2369	0	2369	0	0.0
ENST00000615133.2	1577	0	1577	0	0.0
ENST00000377755.9	1488	0	1488	0	0.0
ENST00000360325.11	1346	0	1346	0	0.0
ENST00000251643.5	1488	0	1488	0	0.0
ENST00000323206.2	1834	0	1834	0	0.0
ENST00000336458.13	970	0	970	0	0.0
ENST00000618403.5	1172	0	1172	0	0.0
ENST00000615863.2	513	0	513	0	0.0
ENST00000620576.5	500	0	500	0	0.0
ENST00000330261.5	652	0	652	0	0.0
ENST00000399464.7	3786	0	3786	0	0.0
ENST00000328381.10	1809	0	1809	0	0.0
ENST00000374168.7	2129	0	2129	0	0.0
ENST00000392627.7	1617	0	1617	0	0.0
ENST00000398238.8	2963	0	2963	0	0.0
ENST00000406438.5	8199	0	8199	0	0.0
ENST00000374680.4	2395	0	2395	0	0.0
ENST00000429299.3	700	0	700	0	0.0
ENST00000395388.7	990	0	990	0	0.0
ENST00000418107.3	1067	0	1067	0	0.0
ENST00000431845.3	2562	0	2562	0	0.0
ENST00000259870.4	1058	0	1058	0	0.0
ENST00000375896.9	2218	0	2218	0	0.0
ENST00000375527.3	1865	0	1865	0	0.0
ENST00000377179.4	2439	0	2439	0	0.0
ENST00000692443.1	1408	0	1408	0	0.0
ENST00000437316.7	943	0	943	0	0.0
ENST00000375661.6	631	0	631	0	0.0
ENST00000376568.8	2954	0	2954	0	0.0
ENST00000438763.7	1049	0	1049	0	0.0
ENST00000359086.4	299	0	299	0	0.0
ENST00000375916.4	467	0	467	0	0.0
