transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000318602.12	4536	0	4401	135	0.0
ENST00000268251.13	4705	0	1479	3226	0.0
ENST00000341511.11	8029	0	7287	742	0.0
ENST00000302538.10	5321	0	2556	2765	0.0
ENST00000333167.13	1625	0	1251	374	0.0
ENST00000616317.5	9939	0	7128	2811	0.0
ENST00000370841.9	2187	0	1242	945	0.0
ENST00000356839.10	2110	0	1944	166	0.0
ENST00000265838.9	1463	0	1260	203	0.0
ENST00000447966.7	3812	0	1563	2249	0.0
ENST00000352035.7	4219	0	3352	867	0.0
ENST00000533904.6	1862	0	774	1088	0.0
ENST00000224784.10	1275	0	1110	165	0.0
ENST00000252699.7	4916	0	2846	2070	0.0
ENST00000394419.9	3648	0	2721	927	0.0
ENST00000257963.9	4457	0	1494	2963	0.0
ENST00000394666.9	808	0	276	532	0.0
ENST00000372874.9	1422	0	1068	354	0.0
ENST00000445355.8	3185	0	2451	734	0.0
ENST00000368474.9	6536	0	3657	2879	0.0
ENST00000348831.9	6828	0	2132	4696	0.0
ENST00000679454.1	4876	0	3411	1465	0.0
ENST00000462833.6	6569	0	3762	2807	0.0
ENST00000673801.1	6197	0	3219	2978	0.0
ENST00000286355.10	4347	0	3732	615	0.0
ENST00000304166.9	6565	0	1383	5182	0.0
ENST00000683351.1	4066	0	2376	1690	0.0
ENST00000356080.9	4339	0	2097	2242	0.0
ENST00000539909.6	1918	0	1065	853	0.0
ENST00000366535.4	2481	0	1347	1134	0.0
ENST00000354293.10	3283	0	2844	439	0.0
ENST00000448903.7	4513	0	2796	1717	0.0
ENST00000357586.7	4091	0	2826	1265	0.0
ENST00000610402.5	5626	0	2832	2794	0.0
ENST00000327141.9	1724	0	570	1154	0.0
ENST00000335847.9	1844	0	726	1118	0.0
ENST00000375076.9	1346	0	1191	155	0.0
ENST00000361915.8	7017	0	4575	2442	0.0
ENST00000411641.7	1500	0	1080	420	0.0
ENST00000672715.1	5896	0	696	5200	0.0
ENST00000484952.6	2301	0	1920	381	0.0
ENST00000306107.9	4627	0	1728	2899	0.0
ENST00000308666.4	6216	0	2199	4017	0.0
ENST00000374391.7	2445	0	2001	444	0.0
ENST00000380714.7	719	0	552	167	0.0
ENST00000290649.10	3533	0	1908	1625	0.0
ENST00000257863.9	1927	0	1698	229	0.0
ENST00000396553.7	4115	0	2285	1830	0.0
ENST00000356264.7	3150	0	2061	1089	0.0
ENST00000316724.10	2413	0	1758	655	0.0
ENST00000273588.9	1923	0	1186	737	0.0
ENST00000517746.6	4156	0	1473	2683	0.0
ENST00000289734.13	8218	0	5619	2599	0.0
ENST00000357077.9	14141	0	6792	7349	0.0
ENST00000354546.10	2815	0	1998	817	0.0
ENST00000372921.10	2369	0	1377	992	0.0
ENST00000617537.5	2311	0	1924	387	0.0
ENST00000374700.7	4854	0	3993	861	0.0
ENST00000265381.7	6523	0	2490	4033	0.0
ENST00000683413.1	3867	0	2226	1641	0.0
ENST00000609360.6	2592	0	2109	483	0.0
ENST00000257430.9	10630	0	8508	2122	0.0
ENST00000296456.10	2805	0	2189	616	0.0
ENST00000221891.9	2296	0	1932	364	0.0
ENST00000338167.10	3623	0	2232	1391	0.0
ENST00000236850.5	825	0	780	45	0.0
ENST00000346798.8	3509	0	2289	1220	0.0
ENST00000326003.7	1390	0	762	628	0.0
ENST00000652046.1	3622	0	984	2638	0.0
ENST00000380913.8	7400	0	4827	2573	0.0
ENST00000383168.9	5084	0	1028	4056	0.0
ENST00000219919.9	2775	0	864	1911	0.0
ENST00000374690.9	10593	0	2739	7854	0.0
ENST00000205557.12	5066	0	4488	578	0.0
ENST00000377045.9	2304	0	1797	507	0.0
ENST00000368087.8	1373	0	945	428	0.0
ENST00000418115.6	1731	0	558	1173	0.0
ENST00000337414.9	5262	0	2901	2361	0.0
ENST00000358595.10	4636	0	2346	2290	0.0
ENST00000403290.6	2713	0	1915	798	0.0
ENST00000420843.7	7278	0	1233	6045	0.0
ENST00000269260.7	1704	0	1206	498	0.0
ENST00000381134.9	2145	0	1768	377	0.0
ENST00000263207.8	3982	0	2865	1117	0.0
ENST00000691900.1	1374	0	1150	224	0.0
ENST00000304874.14	2066	0	1371	695	0.0
ENST00000379454.9	5227	0	40	5187	0.0
ENST00000361833.7	7064	0	3861	3203	0.0
ENST00000367698.4	1478	0	1371	107	0.0
ENST00000268489.10	15743	0	11134	4609	0.0
ENST00000341491.9	1866	0	522	1344	0.0
ENST00000395503.9	3419	0	2961	458	0.0
ENST00000539276.7	8221	0	3105	5116	0.0
ENST00000428670.8	6988	0	3639	3349	0.0
ENST00000360273.7	8890	0	3708	5182	0.0
ENST00000263519.5	6700	0	3639	3061	0.0
ENST00000356708.12	1027	0	873	154	0.0
ENST00000253413.10	1259	0	657	602	0.0
ENST00000472174.7	913	0	594	319	0.0
ENST00000343619.9	4032	0	2500	1532	0.0
ENST00000242839.10	6524	0	4374	2150	0.0
ENST00000350721.9	8084	0	7911	173	0.0
ENST00000373344.11	11091	0	7455	3636	0.0
ENST00000498729.9	9057	0	5352	3705	0.0
ENST00000375731.9	1500	0	996	504	0.0
ENST00000517894.6	5946	0	4731	1215	0.0
ENST00000373658.8	5634	0	4734	900	0.0
ENST00000374467.4	2096	0	612	1484	0.0
ENST00000260947.9	5404	0	2310	3094	0.0
ENST00000345358.12	721	0	593	128	0.0
ENST00000268057.9	2393	0	1532	861	0.0
ENST00000359273.8	1353	0	1236	117	0.0
ENST00000356660.9	3911	0	743	3168	0.0
ENST00000377873.8	2143	0	1974	169	0.0
ENST00000161559.11	3417	0	1557	1860	0.0
ENST00000369096.9	5074	0	2454	2620	0.0
ENST00000259089.9	2141	0	1494	647	0.0
ENST00000348343.11	2469	0	2004	465	0.0
ENST00000351486.10	1094	0	653	441	0.0
ENST00000318407.5	2552	0	615	1937	0.0
ENST00000680361.1	24635	0	23433	1202	0.0
ENST00000642449.2	1767	0	1440	327	0.0
ENST00000644969.2	9733	0	2526	7207	0.0
ENST00000399546.7	3236	0	2820	416	0.0
ENST00000380591.8	1202	0	597	605	0.0
ENST00000302759.11	3688	0	3234	454	0.0
ENST00000299367.10	2536	0	2235	301	0.0
ENST00000428956.7	5353	0	5211	142	0.0
ENST00000435363.7	5353	0	5211	142	0.0
ENST00000648180.1	4293	0	1935	2358	0.0
ENST00000223642.3	5390	0	5007	383	0.0
ENST00000337836.10	3617	0	2801	816	0.0
ENST00000371237.9	1966	0	1752	214	0.0
ENST00000358117.10	2488	0	861	1627	0.0
ENST00000278836.10	5866	0	3432	2434	0.0
ENST00000257215.10	5725	0	3105	2620	0.0
ENST00000359446.11	8636	0	897	7739	0.0
ENST00000339818.9	2147	0	747	1400	0.0
ENST00000377443.7	1260	0	897	363	0.0
ENST00000317995.5	5661	0	849	4812	0.0
ENST00000399603.6	13670	0	608	13062	0.0
ENST00000399655.6	13670	0	608	13062	0.0
ENST00000288139.11	9355	0	6522	2833	0.0
ENST00000350061.11	9295	0	6462	2833	0.0
ENST00000367573.7	16346	0	6919	9427	0.0
ENST00000376568.8	3762	0	2885	877	0.0
ENST00000356860.8	7468	0	3252	4216	0.0
ENST00000394303.8	3637	0	1773	1864	0.0
ENST00000301050.7	2857	0	1431	1426	0.0
ENST00000539935.7	7870	0	1539	6331	0.0
ENST00000264705.9	7212	0	6654	558	0.0
ENST00000361675.7	4937	0	2358	2579	0.0
ENST00000395749.7	4471	0	1977	2494	0.0
ENST00000511664.6	5711	0	432	5279	0.0
ENST00000247461.9	4841	0	1764	3077	0.0
ENST00000263867.9	1176	0	1023	153	0.0
ENST00000295006.6	3292	0	2079	1213	0.0
ENST00000397163.8	3241	0	2442	799	0.0
ENST00000246533.8	1354	0	783	571	0.0
ENST00000675179.1	4416	0	2352	2064	0.0
ENST00000264202.8	1601	0	795	806	0.0
ENST00000380525.9	2663	0	2472	191	0.0
ENST00000533400.6	1922	0	1191	731	0.0
ENST00000647337.2	5466	0	1542	3924	0.0
ENST00000675419.1	5897	0	1419	4478	0.0
ENST00000268679.9	4406	0	1938	2468	0.0
ENST00000412916.7	3029	0	540	2489	0.0
ENST00000394030.8	6675	0	2944	3731	0.0
ENST00000398165.8	2421	0	1632	789	0.0
ENST00000302586.8	1897	0	1252	645	0.0
ENST00000334619.7	1945	0	1320	625	0.0
ENST00000256442.10	1955	0	1278	677	0.0
ENST00000520429.6	2079	0	828	1251	0.0
ENST00000372991.9	1952	0	944	1008	0.0
ENST00000262643.8	1880	0	1209	671	0.0
ENST00000256897.9	1206	0	948	258	0.0
ENST00000261900.8	6714	0	2157	4557	0.0
ENST00000264157.10	6846	0	2169	4677	0.0
ENST00000674085.2	3418	0	984	2434	0.0
ENST00000368167.8	1845	0	1143	702	0.0
ENST00000362089.10	1526	0	471	1055	0.0
ENST00000313421.11	3178	0	1983	1195	0.0
ENST00000009180.10	1151	0	663	488	0.0
ENST00000538922.8	1844	0	1647	197	0.0
ENST00000278865.8	1544	0	621	923	0.0
ENST00000085219.10	3200	0	2520	680	0.0
ENST00000266557.4	1171	0	941	230	0.0
ENST00000263932.7	3686	0	1764	1922	0.0
ENST00000262262.5	1388	0	1085	303	0.0
ENST00000261693.11	3331	0	1602	1729	0.0
ENST00000323906.9	1185	0	822	363	0.0
ENST00000355097.7	2028	0	1464	564	0.0
ENST00000376652.9	4030	0	1431	2599	0.0
ENST00000372285.8	1608	0	913	695	0.0
ENST00000428726.8	5357	0	1587	3770	0.0
ENST00000368046.8	1023	0	708	315	0.0
ENST00000257857.9	949	0	693	256	0.0
ENST00000259633.9	1457	0	1184	273	0.0
ENST00000263645.10	1408	0	687	721	0.0
ENST00000341832.11	2918	0	2325	593	0.0
ENST00000651943.2	10074	0	8535	1539	0.0
ENST00000350320.11	4210	0	1290	2920	0.0
ENST00000302506.8	3770	0	1551	2219	0.0
ENST00000245960.10	3045	0	1719	1326	0.0
ENST00000066544.8	5756	0	2451	3305	0.0
ENST00000269141.8	3942	0	2697	1245	0.0
ENST00000264463.8	3364	0	2343	1021	0.0
ENST00000268603.9	6648	0	2367	4281	0.0
ENST00000299752.9	2781	0	2466	315	0.0
