transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000318602.12	4461	0	4376	85	0.0
ENST00000268251.13	4630	0	1454	3176	0.0
ENST00000302538.10	5246	0	2531	2715	0.0
ENST00000333167.13	1550	0	1226	324	0.0
ENST00000616317.5	9864	0	7103	2761	0.0
ENST00000338432.12	9219	0	7328	1891	0.0
ENST00000370841.9	2112	0	1217	895	0.0
ENST00000356839.10	2035	0	1916	119	0.0
ENST00000265838.9	1388	0	1225	163	0.0
ENST00000447966.7	3737	0	1538	2199	0.0
ENST00000352035.7	4144	0	3302	842	0.0
ENST00000293217.10	7168	0	1934	5234	0.0
ENST00000336375.10	3025	0	1112	1913	0.0
ENST00000533904.6	1787	0	749	1038	0.0
ENST00000224784.10	1200	0	1085	115	0.0
ENST00000252699.7	4841	0	2758	2083	0.0
ENST00000394419.9	3573	0	2696	877	0.0
ENST00000257963.9	4382	0	1464	2918	0.0
ENST00000388922.9	4028	0	1463	2565	0.0
ENST00000445355.8	3110	0	2426	684	0.0
ENST00000368474.9	6461	0	3632	2829	0.0
ENST00000348831.9	6753	0	2107	4646	0.0
ENST00000338316.9	6496	0	3227	3269	0.0
ENST00000679454.1	4801	0	3386	1415	0.0
ENST00000462833.6	6494	0	3737	2757	0.0
ENST00000673801.1	6122	0	3194	2928	0.0
ENST00000286355.10	4272	0	3707	565	0.0
ENST00000304166.9	6490	0	1358	5132	0.0
ENST00000683351.1	3991	0	2351	1640	0.0
ENST00000356080.9	4264	0	2072	2192	0.0
ENST00000539909.6	1843	0	1040	803	0.0
ENST00000623063.3	4210	0	1509	2701	0.0
ENST00000366535.4	2406	0	1322	1084	0.0
ENST00000354293.10	3208	0	2819	389	0.0
ENST00000448903.7	4438	0	2771	1667	0.0
ENST00000357586.7	4016	0	2801	1215	0.0
ENST00000610402.5	5551	0	2807	2744	0.0
ENST00000327141.9	1649	0	545	1104	0.0
ENST00000335847.9	1769	0	701	1068	0.0
ENST00000375076.9	1271	0	1147	124	0.0
