transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000481882.7	2700	0	102	2598	0.0
ENST00000436041.6	1751	0	1290	461	0.0
ENST00000617807.3	1799	0	833	966	0.0
ENST00000368236.8	2432	0	1224	1208	0.0
ENST00000337107.11	514	0	421	93	0.0
ENST00000675181.1	50	0	0	50	0.0
ENST00000676334.1	14	0	0	14	0.0
ENST00000679970.1	17	0	0	17	0.0
ENST00000416894.2	1834	0	0	1834	0.0
ENST00000442621.2	1354	0	0	1354	0.0
ENST00000356261.4	1817	0	595	1222	0.0
ENST00000687189.2	163	0	0	163	0.0
ENST00000366574.7	11519	0	8876	2643	0.0
ENST00000646142.1	19	0	0	19	0.0
ENST00000383925.1	115	0	0	115	0.0
ENST00000384278.1	115	0	0	115	0.0
ENST00000384782.1	115	0	0	115	0.0
ENST00000384659.1	115	0	0	115	0.0
ENST00000363299.2	53	0	0	53	0.0
ENST00000362477.2	72	0	0	72	0.0
ENST00000387069.2	86	0	0	86	0.0
ENST00000504449.2	1259	0	94	1165	0.0
ENST00000506599.2	307	0	195	112	0.0
ENST00000366548.8	2665	0	1856	809	0.0
ENST00000361346.6	4588	0	1225	3363	0.0
ENST00000378295.9	4506	0	1173	3333	0.0
ENST00000304952.11	689	0	431	258	0.0
ENST00000282670.7	2017	0	301	1716	0.0
ENST00000308302.4	531	0	130	401	0.0
ENST00000458013.7	5853	0	941	4912	0.0
ENST00000375471.5	3062	0	1052	2010	0.0
ENST00000610401.6	2403	0	53	2350	0.0
ENST00000369569.6	2683	0	1695	988	0.0
ENST00000471889.7	2055	0	1805	250	0.0
ENST00000234626.11	2627	0	1025	1602	0.0
ENST00000373062.8	1566	0	1220	346	0.0
ENST00000328299.4	6591	0	704	5887	0.0
ENST00000367696.7	10471	0	2429	8042	0.0
ENST00000370952.4	2111	0	984	1127	0.0
ENST00000239462.9	4111	0	2964	1147	0.0
ENST00000372299.4	2964	0	1104	1860	0.0
ENST00000374338.5	2487	0	402	2085	0.0
ENST00000307786.8	377	0	274	103	0.0
ENST00000623247.3	1131	0	749	382	0.0
ENST00000370938.8	1502	0	530	972	0.0
ENST00000358528.9	3117	0	1437	1680	0.0
