transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000326195.13	3206	0	3206	0	0.0
ENST00000216139.10	1231	0	1231	0	0.0
ENST00000573283.7	1720	0	1720	0	0.0
ENST00000252699.7	4791	0	4791	0	0.0
ENST00000376059.8	456	0	456	0	0.0
ENST00000374391.7	2320	0	2320	0	0.0
ENST00000370083.9	1586	0	1586	0	0.0
ENST00000330330.10	1586	0	1586	0	0.0
ENST00000622339.5	1586	0	1586	0	0.0
ENST00000381401.11	1252	0	1252	0	0.0
ENST00000216714.8	1254	0	1254	0	0.0
ENST00000381241.9	1131	0	1131	0	0.0
ENST00000303892.10	1171	0	1171	0	0.0
ENST00000233997.4	708	0	708	0	0.0
ENST00000392379.6	3328	0	3328	0	0.0
ENST00000684113.1	2746	0	2746	0	0.0
ENST00000647956.2	2289	0	2289	0	0.0
ENST00000299367.10	2411	0	2411	0	0.0
ENST00000435363.7	5228	0	5228	0	0.0
ENST00000542230.7	2133	0	2133	0	0.0
ENST00000399603.6	13545	0	13473	72	0.0
ENST00000399655.6	13545	0	13473	72	0.0
ENST00000376568.8	3637	0	3637	0	0.0
ENST00000302628.9	1255	0	1255	0	0.0
ENST00000341584.4	1278	0	1278	0	0.0
ENST00000370277.5	1214	0	1214	0	0.0
ENST00000221954.7	962	0	962	0	0.0
ENST00000216492.10	1786	0	1786	0	0.0
ENST00000306071.7	2361	0	2361	0	0.0
ENST00000375784.8	1000	0	1000	0	0.0
ENST00000345363.8	2504	0	2504	0	0.0
ENST00000341947.7	6223	0	6223	0	0.0
ENST00000258424.3	491	0	491	0	0.0
ENST00000360325.11	1343	0	1343	0	0.0
ENST00000375203.8	2427	0	2427	0	0.0
ENST00000314537.10	2338	0	2338	0	0.0
ENST00000282141.4	428	0	428	0	0.0
ENST00000264376.5	443	0	443	0	0.0
ENST00000572914.2	1045	0	1045	0	0.0
ENST00000381529.9	1616	0	1616	0	0.0
ENST00000375882.7	730	0	730	0	0.0
ENST00000328435.3	560	0	560	0	0.0
ENST00000361017.9	671	0	671	0	0.0
ENST00000433477.4	2704	0	2704	0	0.0
ENST00000617225.5	1367	0	1324	43	0.0
ENST00000268053.11	1638	0	1638	0	0.0
ENST00000405239.6	4136	0	3870	266	0.0
ENST00000398344.9	366	0	366	0	0.0
ENST00000382692.3	299	0	299	0	0.0
ENST00000297435.3	388	0	388	0	0.0
ENST00000330590.4	255	0	255	0	0.0
ENST00000297436.3	266	0	266	0	0.0
ENST00000302247.3	138	0	138	0	0.0
ENST00000327726.11	992	0	992	0	0.0
ENST00000361725.5	2157	0	2157	0	0.0
ENST00000337523.10	1270	0	1270	0	0.0
ENST00000400454.6	8372	0	8313	59	0.0
ENST00000344604.10	2986	0	2986	0	0.0
ENST00000397374.8	4625	0	4625	0	0.0
ENST00000361729.3	4997	0	4997	0	0.0
ENST00000221418.9	1001	0	1001	0	0.0
ENST00000618139.4	1891	0	1877	14	0.0
ENST00000263621.2	710	0	710	0	0.0
